values
0.714460261
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.585369407
0.5853694070.775242301
0.765092056
0.648076437
0.640854764
0.632974021
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.631168744
0.6311687440.454186365
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.424437344
0.4244373440.454525804
0.404061018
0.404061018
0.404061018
0.404061018
0.404061018
0.404061018
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.3535533910.572312832
0.572077554
0.56169581
0.550019098
0.546369597
0.541666667
0.518446914
0.506978067
0.5
0.489945019
0.48799895
0.485362672
0.484146649
0.484146649
0.482119445
0.481314453
0.481314453
0.47854939
0.476392721
0.4750.576498091
0.557713086
0.536254488
0.520516609
0.507796385
0.501338285
0.498938138
0.489948261
0.48674717
0.486245807
0.484046158
0.46795195
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.4656330740.832050294
0.832050294
0.832050294
0.832050294
0.820729355
0.757864747
0.736074738
0.661943672
0.639198742
0.618364704
0.554700196
0.554700196
0.554700196
0.554700196
0.554700196
0.554700196
0.554700196
0.554700196
0.554700196
0.5547001960.97051134
0.874157276
0.874157276
0.874157276
0.874157276
0.874157276
0.874157276
0.874157276
0.874157276
0.874157276
0.874157276
0.865371553
0.853341022
0.840523155
0.829670981
0.829298408
0.818498963
0.764150943
0.764150943
0.7501286340.97051134
0.842700972
0.842700972
0.842700972
0.842700972
0.842700972
0.842700972
0.842700972
0.842700972
0.842700972
0.842700972
0.8342314
0.822633784
0.811513629
0.810277165
0.804783301
0.799456337
0.789045508
0.736653186
0.7366531860.467493928
0.44229402
0.437497226
0.402542557
0.4020917
0.398478157
0.394178061
0.388123884
0.388068166
0.383218532
0.381016416
0.376541657
0.376512014
0.366773394
0.366324993
0.365271644
0.36340178
0.361360149
0.36070421
0.3598336930.379007111
0.361287259
0.328266655
0.326909088
0.326131457
0.298622895
0.296232531
0.294716238
0.287900777
0.284406916
0.283851827
0.280703457
0.280386327
0.279276954
0.277820654
0.276113965
0.275180992
0.272759723
0.272719678
0.2719491120.994309154
0.994309154
0.994309154
0.992733782
0.992733782
0.980580676
0.980580676
0.907392872
0.847171633
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.8320502940.816496581
0.816496581
0.813143398
0.811502671
0.79558708
0.750478774
0.69310328
0.682323045
0.666666667
0.638915143
0.623378726
0.621966322
0.615457455
0.610793281
0.600751409
0.577350269
0.577350269
0.577350269
0.577350269
0.577350269


















0.6153856
0.543075387
0.543075387
0.543075387
0.49626856
0.430438252
0.412333573
0.408705879
0.408705879
0.40730654
0.40730654
0.40730654
0.40730654
0.40730654
0.40730654
0.40730654
0.384012289
0.384012289
0.384012289
0.3840122890.624695048
0.624695048
0.624695048
0.624695048
0.624695048
0.535671584
0.519777698
0.487804878
0.454532411
0.441726104
0.436371651
0.393862934
0.346683121
0.34568848
0.339400173
0.335246542
0.332432772
0.325007582
0.324061415
0.307636130.980580676
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.832050294
0.8320502940.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.527046277
0.5
0.489350183
0.476289672
0.43852901
0.43852901
0.428875196
0.422577127
0.407340062
0.4048881651
1
1
1
1
1
1
1
1
0.992277877
0.961523948
0.936329178
0.928476691
0.894427191
0.868243142
0.868243142
0.868243142
0.868243142
0.847998304
0.8320502940.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.722897396
0.7228973960.540671129
0.480959875
0.471380856
0.466584729
0.409302818
0.408770014
0.40457739
0.400820324
0.400317304
0.398337285
0.39436652
0.390758665
0.387188774
0.373871178
0.367823487
0.355595306
0.354409951
0.354005216
0.354005216
0.3540052160.469051338
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.381881308
0.3818813080.988858224
0.967459023
0.851674038
0.813143398
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76822128
0.76653675
0.753302941
0.736884281
0.7264383830.762286745
0.630427829
0.627678937
0.62419895
0.61443425
0.609994281
0.609994281
0.566365472
0.562192635
0.54721095
0.538368052
0.533161136
0.526121004
0.510968167
0.494494412
0.482343279
0.476864651
0.475605335
0.475459332
0.4746577250.700245716
0.683157129
0.679900104
0.679900104
0.679900104
0.679900104
0.679900104
0.679900104
0.679900104
0.679900104
0.679900104
0.679900104
0.673066763
0.663709683
0.658201247
0.653740232
0.648076437
0.645009873
0.64452379
0.6366103050.878094894
0.747591969
0.713498355
0.706444799
0.706074546
0.687523873
0.685093329
0.677061813
0.642416074
0.642082092
0.640893759
0.640893759
0.638760183
0.637748139
0.631293157
0.629940788
0.623609564
0.623609564
0.623609564
0.6236095640.477782426
0.451757319
0.446115358
0.426910249
0.424404119
0.421465561
0.42136398
0.420817774
0.417470724
0.416984492
0.416984492
0.416143118
0.413007104
0.410573074
0.409581042
0.407124576
0.39476313
0.388796593
0.388796593
0.3882109190.56694671
0.547234173
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.534522484
0.5345224840.262313786
0.259662646
0.226967095
0.219888208
0.213951439
0.205386386
0.204690181
0.203114561
0.196218242
0.192944788
0.191889351
0.186430253
0.186006247
0.185329141
0.184737842
0.183417164
0.183298722
0.182441918
0.182100568
0.1820776321
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10.728786405
0.656073894
0.571216437
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.51745489
0.510414359
0.491582145
0.490900811
0.480493826
0.460170985
0.4582891331
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
11
1
1
1
1
1
1
1
1
1
1
0.980580676
0.928476691
0.857492926
0.8
0.76822128
0.762492852
0.759256602
0.759256602
0.7525766950.673741932
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.664363839
0.657686646
0.609000186
0.601773763
0.584103134
0.572566601
0.564778664
0.542450803
0.5199469470.57062642
0.569703591
0.563617147
0.541847591
0.501653391
0.494759792
0.487945901
0.476445868
0.458557811
0.456369911
0.454473892
0.453207357
0.444343881
0.433913009
0.433887266
0.429462502
0.429462502
0.429462502
0.429462502
0.4294625020.541079505
0.489902029
0.482349948
0.441726104
0.441726104
0.386510341
0.386510341
0.38563687
0.353380883
0.331294578
0.331294578
0.331294578
0.329617127
0.303021608
0.296274277
0.295499185
0.292287142
0.288338201
0.28093724
0.2696808870.330187044
0.275936858
0.272313216
0.267512664
0.261421257
0.261175078
0.257373325
0.248459094
0.246859442
0.243348353
0.237438099
0.236261725
0.23605982
0.233805035
0.233398343
0.232242993
0.231649653
0.231391737
0.22998292
0.2283629990.997785158
0.997785158
0.816908677
0.81468817
0.796169697
0.792780581
0.757574969
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.752576695
0.747548507
0.7139569410.989949494
0.989949494
0.989949494
0.989949494
0.989949494
0.989949494
0.989949494
0.989949494
0.989949494
0.989949494
0.952579344
0.848874688
0.839475492
0.836660027
0.772873426
0.760500267
0.754342269
0.748331477
0.714738458
0.7088053780.284900429
0.284157783
0.258841564
0.258768497
0.257304652
0.255649884
0.254112749
0.253338017
0.253210348
0.248862447
0.248791892
0.242702213
0.239762668
0.236915791
0.236019876
0.234504612
0.22926165
0.228582073
0.228472155
0.2268309191
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10.404366321
0.332761582
0.315733091
0.306703107
0.30466777
0.302472797
0.302446149
0.300323735
0.297778546
0.293978198
0.292525469
0.290366773
0.2854827
0.283442827
0.283213599
0.280582912
0.271097283
0.268111789
0.262855877
0.2624032950.273754364
0.240754085
0.239535069
0.237489471
0.227242919
0.223246726
0.207721228
0.206350116
0.205315773
0.205315773
0.205315773
0.205315773
0.205315773
0.200870084
0.198877935
0.189155515
0.18468125
0.182083073
0.181647428
0.1796513021
1
1
1
1
0.980580676
0.707106781
0.707106781
0.68518871
0.664363839
0.658504608
0.646761667
0.636363636
0.624695048
0.604707898
0.6
0.6
0.588171698
0.574988908
0.5616559560.532900977
0.412478956
0.412478956
0.412478956
0.412478956
0.412478956
0.412478956
0.412478956
0.391311896
0.386510341
0.368932394
0.368932394
0.358132025
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.353553391
0.3535533911
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1


















0.222197341
0.179873073
0.17732277
0.172938066
0.172711547
0.170262588
0.16715172
0.166998506
0.166401962
0.164337381
0.1623288
0.161798505
0.159196881
0.157983539
0.156290792
0.155661335
0.152595253
0.152298538
0.152135937
0.1513515950.210919418
0.209234706
0.194294461
0.186460793
0.184331575
0.167496072
0.167025382
0.164548107
0.16389431
0.163441997
0.159593051
0.158929557
0.157642689
0.15637482
0.155543593
0.154506438
0.154042227
0.153439465
0.152713421
0.1523209820.858011583
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.609207699
0.6092076990.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.667423812
0.572077554
0.572077554
0.572077554
0.572077554
0.572077554
0.572077554
0.572077554
0.5652906540.658668073
0.619892243
0.585850099
0.585850099
0.585850099
0.585850099
0.585850099
0.585850099
0.585850099
0.455661188
0.455661188
0.452529459
0.43599457
0.414258578
0.396610678
0.393299913
0.390566733
0.390566733
0.390566733
0.3905667331
1
1
1
1
1
1
0.857492926
0.832050294
0.752576695
0.7448453
0.742781353
0.741998516
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.704360725
0.6834861261
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10.56225353
0.540620234
0.467823215
0.401609664
0.401609664
0.401609664
0.401609664
0.401609664
0.401609664
0.397573284
0.329011457
0.32787544
0.317872275
0.317443136
0.306824651
0.289277055
0.283980917
0.283980917
0.283980917
0.2839809170.746889525
0.688709893
0.663916847
0.661813514
0.635954621
0.633086082
0.621173383
0.620597855
0.595420015
0.593724403
0.592026068
0.58184721
0.580833398
0.580720702
0.578538223
0.578366388
0.57737154
0.577250889
0.576096455
0.5758541530.963477124
0.872143041
0.857492926
0.857492926
0.857492926
0.857492926
0.857492926
0.857492926
0.857492926
0.857492926
0.857032403
0.849822551
0.748760852
0.713477241
0.701968789
0.698040935
0.645329192
0.638699575
0.637952571
0.6369297551
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10.258308655
0.234429111
0.231469525
0.226286048
0.219973709
0.212784855
0.211526857
0.210686398
0.204928357
0.19898743
0.19633179
0.195781757
0.194614359
0.193963435
0.193576119
0.193121129
0.192955006
0.187921033
0.187372143
0.1849828310.212549736
0.199890179
0.198899712
0.197100784
0.196188526
0.195010578
0.189488353
0.18867269
0.186028153
0.184649211
0.184507749
0.18264101
0.177141471
0.177081732
0.176775166
0.176639482
0.175761221
0.174736365
0.174706493
0.1705022150.699854971
0.532152084
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.465633074
0.4656330740.264230608
0.262828059
0.25757115
0.255501097
0.255006576
0.251232434
0.248187608
0.247960181
0.246816399
0.245556675
0.234879815
0.234213638
0.23288926
0.231882351
0.231703955
0.231629568
0.229892867
0.227596561
0.226833324
0.2267028980.170946415
0.170946415
0.148803334
0.136757132
0.136757132
0.136757132
0.136757132
0.135382654
0.131888022
0.108392872
0.102567849
0.102567849
0.084614158
0.082237232
0.075168518
0.074607132
0.072481135
0.072177654
0.070511799
0.0703472230.237218643
0.208915617
0.208470826
0.198793694
0.193745259
0.184496156
0.183382939
0.181830154
0.17984862
0.173508175
0.170607094
0.169470123
0.166429475
0.166130337
0.166118045
0.163526945
0.163440173
0.16337429
0.163035691
0.160850610.596284794
0.474341649
0.273292511
0.23570226
0.140545674
0.135768847
0.119785069
0.086977076
0.078743141
0.077255932
0.063908954
0.049314178
0.037906415
0.015690924
0.015422571
0.015252656
0.014173196
0.013919465
0.013439021
0.0133049430.304766045
0.289414381
0.285732509
0.250015945
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.248069469
0.246153846
0.238524735
0.2345771841
0.994893406
0.984623266
0.982102279
0.964763821
0.945124712
0.91994585
0.91994585
0.868243142
0.868243142
0.868243142
0.868243142
0.868243142
0.868243142
0.868243142
0.868243142
0.868243142
0.868243142
0.861538462
0.8348365740.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.707106781
0.670820393
0.656532164
0.63900965
0.588348405
0.588348405
0.575396456
0.56694671
0.565685425
0.5656854250.740370278
0.736183941
0.716277905
0.644160328
0.624539631
0.602464076
0.602464076
0.602464076
0.602464076
0.602464076
0.602464076
0.602464076
0.596284794
0.594266904
0.56577895
0.556181544
0.546181366
0.540363351
0.537654778
0.5235208440.548150968
0.548150968
0.548150968
0.548150968
0.548150968
0.548150968
0.49028113
0.49028113
0.479170157
0.416187241
0.387601266
0.387601266
0.363021847
0.345975758
0.342427195
0.328890581
0.316475109
0.314839568
0.299623796
0.2761544680.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
0.518475847
