tmdbid,title,revenue,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,?column?,yes,yes,yes 
11419,Vegas Vacation,36429528,32044,265208,155,36557,309242,14161,7191,949,1562,44943,646,602,32044,146238,1593,9693,284536,4478,27576,190469,273271
638,Lost Highway,3675201,201088,402,1586,4507,10900,1368,193893,27576,357096,301233,38,604,201088,769,483,281,275,867,81188,605,360784
9366,Donnie Brasco,41954997,26390,249742,,,,,,,,,,,26390,,,,,,,,
21915,Booty Call,20060051,72105,77338,4507,639,27576,1267,19913,1429,86331,30545,3361,10158,72105,888,297222,44564,109689,10584,20069,61979,1278
28005,Kama Sutra - A Tale of Love,4109095,263472,796,345,207,802,4376,2820,4588,617,10497,1058,755,263472,109091,64586,134,10068,2251,590,11192,9476
9403,Private Parts,41230799,7326,659,10597,4376,796,1631,1278,112160,866,171,1546,11091,7326,9100,30548,428,10817,11312,10566,53932,9344
10003,The Saint,118,296098,708,657,956,646,602,667,27576,691,1620,137094,2253,296098,700,935,710,658,714,699,34388,253
1624,Liar Liar,181000000,2649,62177,161858,4964,11688,10895,7326,634,509,179144,924,7350,2649,1636,10585,107811,378,13363,117483,352516,1839
16052,Selena,60000000,621,175541,9833,10537,16520,1125,14811,45272,30197,21468,18644,9459,621,6535,2005,22708,22664,22671,22693,22702,22467
4477,The Devil's Own,140807547,105,201088,98566,334074,24428,274854,49026,1771,68721,1572,7461,954,105,389,45612,2253,137094,1724,192102,97630,36955
18423,B.A.P.S.,7240837,66945,3638,58233,3640,8280,167726,761,16172,259680,18654,267748,242398,66945,215503,7452,201847,,,,,
6499,Turbo: A Power Rangers Movie,17979739,235491,,,,,,,,,,,,235491,,,,,,,,
50512,Anna Karenina,791830,,,,,,,,,,,,,,,,,,,,,
12723,Inventing the Abbotts,5926128,1892,4369,1278,2501,38,8960,644,6641,744,950,10472,310,1892,471,2454,634,9762,7797,1366,321,787
9360,Anaconda,136885767,28983,114148,14863,96509,242499,60958,197053,44205,269601,172075,19543,8689,28983,120021,32857,11503,52998,69075,106824,177639,109216
9434,Grosse Pointe Blank,28084357,1441,245891,4836,9691,4816,8677,10120,12633,2501,9921,4968,5524,1441,1620,266396,787,8909,27576,691,429,617
9611,Romy and Michele's High School Reunion,29235353,602,84199,55721,15037,18892,1023,12620,82432,10014,11355,11132,9451,602,11472,9346,2470,129139,15022,10206,4507,8325
816,Austin Powers: International Man of Mystery,67683989,817,818,602,27576,141,8738,4296,36679,47822,88087,56106,,817,,,,,,,,
2163,Breakdown,50159144,76341,357096,201088,27576,263472,59967,245891,168259,260346,17494,39918,241554,76341,979,281,72784,238636,948,241251,275,36349
18,The Fifth Element,263920180,,,,,,,,,,,,,,,,,,,,,
64802,Love! Valour! Compassion!,2900000,32446,11421,277216,2887,27104,13193,39934,33245,31939,75886,32444,14,32446,152532,9800,81716,1833,10938,342,79120,22597
50850,The Second Jungle Book: Mowgli & Baloo,479099,119450,61791,59967,87,862,62177,812,171424,63,11360,9325,172385,119450,116149,8355,600,10895,31220,68728,97630,278927
2058,Addicted to Love,34673095,76341,157336,263472,245891,8067,36630,17612,4507,10575,11801,39918,11121,76341,168259,19053,260346,357096,25832,226,979,179144
330,The Lost World: Jurassic Park,229074524,329,135397,331,15997,12144,207608,244,16929,348421,348419,16123,162618,329,330735,71692,65460,252602,133132,133222,,
1701,Con Air,224012234,76341,135397,201088,198663,278,75656,28691,575,68726,227159,1573,10193,76341,268920,332177,7191,27578,14556,49529,769,161
1639,Speed 2: Cruise Control,164508066,135397,254128,201088,238713,602,49051,597,14161,551,110415,7191,76649,135397,27576,387,9645,7555,11123,27582,154030,294652
415,Batman & Robin,238207122,268,102899,99861,166424,49026,155,1924,272,100402,24428,364,1771,268,209112,1452,59859,11411,68721,76338,49521,8536
11970,Hercules,252712101,150689,109445,10020,812,38757,11224,10674,4523,10882,9479,10144,408,150689,9325,10530,10198,326359,11360,621,16520,175541
8874,My Best Friend's Wedding,126813153,4369,712,6557,10472,10541,744,8390,11003,310,11363,10340,6003,4369,10641,11232,11036,844,2018,2959,10691,6022
266,Le Mépris,528428,254,193687,290,244,522,638,27066,1213,381,599,1675,422,254,451,1280,1902,1730,713,47244,2748,8944
607,Men in Black,589390539,608,272,679,348,954,13183,601,602,955,395,817,668,608,1091,1213,11954,11884,9445,10785,52199,29410
686,Contact,171120329,,,,,,,,,,,,,,,,,,,,,
4421,G.I. Jane,48169156,102203,89665,94886,116490,61880,11980,100858,92915,,,,,102203,,,,,,,,
9387,Conan the Barbarian,68851475,122917,57158,120,121,122,49051,68737,98,674,76649,967,37430,122917,819,9610,322,8840,199,9277,583,41889
2142,Cop Land,44862187,201088,27576,122917,273481,4349,75656,193893,106646,12444,278,82675,807,201088,11859,8681,1894,3580,357096,1632,75780,49049
8413,Event Horizon,47073851,157336,62,602,957,95,871,679,698,563,4437,869,817,157336,40430,8656,1272,841,61702,50357,11260,2665
10336,Spawn,87840042,27576,207703,646,177677,37724,203801,238713,956,954,201088,296098,955,27576,10764,657,36647,708,36648,36955,253,9486
20737,Air Bud,23144499,22660,17414,,,,,,,,,,,22660,,,,,,,,
8834,Conspiracy Theory,136982834,27576,76341,201088,101299,956,867,137094,75656,59967,189,72784,241251,27576,72559,357096,20263,192102,1073,44214,12150,14869
8854,Steel,1686429,183011,76589,30061,14011,49026,155,251768,272,19995,181283,217993,534,183011,201088,137113,45162,364,49521,268,209112,415
4961,Mimic,25480490,39538,360784,11547,22825,19204,12262,149,9077,9538,2614,25769,31417,39538,89057,64927,17875,21159,33518,32569,55952,38125
68924,The Ice Storm,7,263472,26579,12271,24469,254470,49342,76757,24428,274854,1771,12150,257211,263472,109445,106646,39770,546,216015,277216,16980,603
9772,Air Force One,315156409,11667,602,8860,8427,230179,8333,11373,388,8845,10200,9255,172,11667,8470,9631,9973,10234,828,8987,8052,12773
6072,One Eight Seven,5716080,152584,24428,274854,1771,121875,241251,12444,121,222935,7340,308369,11355,152584,133805,7341,15022,9424,1724,64688,35052,14069
1669,The Hunt for Red October,200512643,296098,27576,193687,13183,602,691,137094,699,657,246080,33996,700,296098,708,935,710,817,34388,387,818,27817
2118,L.A. Confidential,126216940,26390,189,193893,10528,137094,357096,11929,4771,11423,164251,3580,479,26390,111083,16825,28355,49981,320,963,12150,1586
978,Seven Years in Tibet,131457682,423,10592,1369,409,5925,25998,103941,169627,2518,9746,11948,113,423,803,4140,304678,14286,8341,18638,85574,116554
9437,Kiss the Girls,60527873,201088,16825,807,357096,867,193893,11423,189,340547,338389,10528,45612,201088,638,956,75780,275,25376,12150,1586,4771
10351,Wishmaster,15738769,76341,238615,334074,296,241251,62177,954,707,949,9479,602,27022,76341,8329,10895,3021,606,10196,2924,402,59961
2649,The Game,109423648,1925,9679,13813,2064,220,5375,10731,11291,1997,11928,11829,12281,1925,117483,8902,27093,1539,11965,3419,491,10574
14289,Fire Down Below,22000000,26390,201088,238615,27576,11967,193687,49849,27578,76640,162,429,9552,26390,164251,218784,1368,927,755,1632,310133,11886
10155,U Turn,6682098,286217,101299,14161,193756,7191,602,75174,238636,1562,44943,65496,44115,286217,10340,10198,164251,9693,84892,252178,27066,38050
2255,Chasing Amy,12021272,112160,617,712,20770,11421,10997,244772,4369,16240,13817,13193,21060,112160,174323,27215,11000,513,11363,18555,48650,12225
28353,How to Be a Player,13960203,4507,36630,12225,19053,157336,263472,37265,10995,34093,38980,240832,179144,4507,52371,106646,9499,12531,27066,22705,13,68718
9427,The Full Monty,257850122,4376,949,581,77930,3021,8358,10098,901,11321,284,426,782,4376,402,892,1585,9100,9475,907,1378,334
3597,I Know What You Did Last Summer,125586134,39918,245891,357096,201088,260346,27576,9373,59967,241554,956,101299,3600,39918,867,238636,4771,948,15069,241251,26588,12521
1813,The Devil's Advocate,60984028,1250,806,770,1636,635,10768,9473,8852,11911,16226,11714,135551,1250,289346,,,,,,,
12628,Playing God,4000000,201088,273481,754,193893,27576,1538,4349,38322,96,1632,7516,1089,201088,9802,11062,10538,318,10431,3595,306,90
33344,The House of Yes,626057,40156,602,112160,226,17113,26579,2003,546,11421,14662,333091,24469,40156,41282,13342,25968,41801,13817,18514,13193,21060
25099,Fast, Cheap & Out of Control,832735,61791,10527,285783,8587,953,9325,411,2454,2048,11360,358401,68728,61791,9732,587,11430,248870,152458,9836,606,630
782,Gattaca,12532777,949,9481,1642,24253,506,1213,842,9834,20106,192929,,,949,,,,,,,,
29911,FairyTale: A True Story,14000000,150689,5393,10882,102651,11224,109445,10020,8703,266647,38757,812,10144,150689,408,10693,10530,49529,297270,10198,10895,224141
9827,Phantoms,5,201088,534,193893,277216,1847,562,241251,171274,78,1368,807,5677,201088,357096,920,602,1538,115,290637,138832,48385
10871,Switchback,6482195,76341,245891,260346,293970,201088,241554,948,101299,44247,39874,21407,189,76341,31624,72784,169917,193893,10781,562,63360,59967
14398,Gang Related,5790448,76341,357096,979,245891,263472,26390,15069,260346,36915,136597,27576,59967,76341,201088,241554,101299,12150,4771,39918,74997,2017
10890,Stripes,85300000,9099,308,12162,4474,38055,11068,253414,1369,84333,929,32041,651,9099,46875,19913,9567,12100,10304,9331,281,11589
1281,Bean,251212670,954,1562,44943,1538,707,6637,1581,10204,11418,90,426,9654,954,760,11519,397,1844,152584,339,1826,662
12616,One Night Stand,2642983,32446,152532,9800,280960,712,1833,507,796,24469,2887,590,64802,32446,39934,24019,33245,62543,19398,14205,75886,33247
11975,The Rainmaker,45916769,389,2263,1645,9623,881,93,819,687,11560,617,9930,1592,389,595,12623,24226,623,35119,47925,281565,21733
4995,Boogie Nights,43101594,263472,106646,979,109729,43727,26579,36915,12271,24469,23949,19849,14922,263472,16548,22318,49342,86195,37265,179144,357096,797
9281,Witness,68706993,26390,201088,76341,12150,4771,11423,9411,17494,189,193893,807,281,26390,357096,867,278,1847,16825,2017,15069,10651
563,Starship Troopers,121214377,1891,602,95,646,817,957,698,2665,62347,23160,65691,25959,1891,25957,27717,36157,257685,,,,
19931,The Joy Luck Club,32861136,157336,260346,201088,238615,293970,2062,225886,49519,602,138832,284293,334354,157336,9992,948,55721,85350,609,227973,9373,693
11815,The Fly,3000000,13475,12444,266647,620,52520,10693,440,2164,8247,8814,7512,9426,13475,9383,10326,746,362439,10803,10344,3036,2017
10215,Sliding Doors,58000000,10862,866,333,11708,11063,11858,7344,37124,7298,10372,20290,10369,10862,,,,,,,,
9823,Mortal Kombat: Annihilation,51376861,9312,9053,24,35632,604,9502,605,255629,11841,36682,217923,290864,9312,8456,7549,299041,146,187996,61040,212217,310570
37165,The Truman Show,264118201,201088,111794,241251,5925,13186,867,8274,2017,4723,467,437,431,201088,176297,5353,44040,10294,18206,252208,268729,221583
38904,Mrs. Dalloway,3309421,27066,37265,10995,50270,34093,263472,65496,36630,12225,28468,50124,161905,27066,112160,68718,867,219814,39899,110143,81774,4507
4824,The Jackal,159330280,27576,201088,245891,249070,273481,296098,75656,82675,266396,8681,59967,4349,27576,1620,193687,657,7551,2501,787,8838,13183
9444,Anastasia,139804348,621,16520,175541,30197,9833,2005,10537,1125,272246,72204,45272,21468,621,18644,34325,42797,26814,114685,24040,260108,10174
9414,The Man Who Knew Too Little,13801755,201088,75656,27576,7191,955,707,667,818,253,433,866,13752,201088,508,13291,2017,4787,846,250,15705,7548
8078,Alien: Resurrection,162000000,602,157336,118340,24428,137113,228161,75612,1892,1891,607,13475,608,602,49849,679,348,54138,43117,272108,70981,80274
11831,Amistad,74000000,76203,12437,967,49494,58433,32528,308456,73351,12527,121358,43777,48691,76203,365479,11779,322814,111964,151699,,,
9574,Flubber,177977226,196,712,6557,7839,10330,11931,11003,10521,11363,72207,2018,15590,196,2959,25195,50124,19460,361015,299120,6022,350606
10371,For Richer or Poorer,31611225,594,284,8849,9671,49022,33542,1213,11068,339,157829,2313,8217,594,275060,419,10541,8649,859,276401,4880,6200
489,Good Will Hunting,225933435,9777,179144,1433,10575,1024,11801,12271,300,1259,276,868,226,9777,16980,14055,32689,249397,19913,979,12531,258216
9714,Home Alone 3,79082515,672,674,671,675,673,10693,5915,17745,11597,10691,2011,1884,672,10636,,,,,,,
8197,Midnight in the Garden of Good and Evil,25105255,73475,9913,49347,253,10585,9637,2667,244772,245589,288310,64076,41667,73475,294705,5333,10173,9090,11933,4484,159,7182
6283,MouseHunt,122417389,157336,11135,2062,11597,277216,272,1930,205587,89,238,14161,857,157336,122906,14,601,810,212778,818,10112,11224
4233,Scream 2,172363301,14435,616,10845,16825,2904,12601,227759,35192,15097,10105,10049,10452,14435,932,5608,5937,5609,42775,2378,296252,28447
10217,The Sweet Hereafter,3263585,226,1919,26579,634,11421,14662,333091,24469,41282,25968,18514,40156,226,197542,22323,27586,52371,43923,13342,17609,9787
44308,A Price Above Rubies,1081957,263472,26579,12271,24469,254470,49342,76757,24428,274854,1771,12150,257211,263472,109445,106646,39770,546,216015,277216,16980,19053
597,Titanic,1845034188,157336,2699,285,7191,602,76649,551,10971,810,503,1213,152599,157336,17281,16642,24739,11928,365517,132023,82101,3485
714,Tomorrow Never Dies,333011068,646,602,657,708,667,691,699,253,137094,707,668,682,646,929,9486,1535,2252,634,260,1247,10735
9922,The Postman,17626234,158852,534,14161,107985,602,121,1894,563,68726,72190,1571,109414,158852,246655,1271,857,74,13811,10515,429,82695
547,The Horse Whisperer,186883563,142,866,506,8976,9090,24266,225303,121677,3008,68077,158907,258550,142,10914,13965,230171,69961,7460,152234,18992,32713
184,Jackie Brown,39673162,201088,14556,27576,357096,193893,8090,59967,15069,807,106970,407,260912,201088,26196,46743,479,4141,4349,10900,90,281
14822,Return From Witch Mountain,16393000,,,,,,,,,,,,,,,,,,,,,
115,The Big Lebowski,27739163,290,6341,295538,14286,301009,1595,34319,149737,99180,26507,205824,51131,290,,,,,,,,
9410,Great Expectations,55494066,37589,37231,38593,37229,4011,87093,1281,4975,409,866,37591,179144,37589,59436,1965,895,582,60932,9499,5876,15080
12538,Senseless,13035599,901,16,9030,10389,11185,9480,9689,13162,340,8453,7549,260619,901,7228,5442,1876,251357,9475,8338,1677,10424
586,Wag the Dog,64256513,137113,66,602,9331,13223,955,616,817,1369,252178,10165,27576,137113,617,8916,8834,820,6538,10322,1647,10142
2666,Dark City,27200316,76341,59967,262543,3509,11561,39899,9389,4923,15493,20815,68067,280450,76341,67067,58419,4515,185063,,,,
32456,Two Girls and a Guy,2057193,979,45007,66765,157336,76341,263472,245891,8067,36630,17612,4507,10575,979,36915,11801,39918,11121,168259,19053,260346,357096
54007,Star Kid,7,102899,99861,166424,118340,100402,24428,1771,207703,68721,76338,10138,41800,102899,10195,1726,271110,1924,49026,284053,209112,98566
9490,Half Baked,17460020,11455,5894,9388,2820,585,883,345,1583,10149,31337,278580,1907,11455,10537,319,8859,634,100,13612,402,401
9411,Fallen,981,4771,41670,2017,15069,10651,201088,189,357096,12150,8090,59967,26390,4771,109729,17494,193893,27576,807,42630,9373,10528
25719,Shooting Fish,302204,27576,201088,277216,9388,11931,602,1597,72207,10856,13809,179144,521,27576,11013,29101,1844,14013,152599,11576,206821,8012
21253,O Que É Isso, Companheiro?,310724,88649,2253,50544,118051,91596,184851,67099,103052,171240,171248,175193,182501,88649,183417,144182,171260,182343,182862,183387,182881,183404
11702,The Replacement Killers,19204929,201088,1620,787,1538,9691,4836,1441,4816,5511,1900,8677,12633,201088,24229,9921,273817,272061,277378,272099,276615,168454
11568,Blues Brothers 2000,14051384,76341,135397,198663,201088,278,75656,227159,10193,268920,27576,7191,27578,76341,76640,575,257091,49529,644,769,161,230179
11003,The Wedding Singer,123,712,6557,8874,10541,22,252838,744,11363,285,602,277,38,712,8960,2018,492,2959,82695,95,10340,310
10153,Sphere,13100000,2756,601,644,679,602,228165,607,608,16866,1091,9016,11544,2756,840,10304,9640,846,11836,828,10416,12122
2898,As Good as It Gets,314178011,77338,27576,712,51588,866,10948,245,51828,357986,11004,1213,11354,77338,83770,263132,3784,11801,159,6933,28131,112
9558,King of New York,2554476,263472,273817,272061,277378,272099,285096,276615,168454,68718,13,2820,241251,263472,1894,357096,4588,948,37265,310593,112160,402
11808,U.S. Marshals,102367405,708,238713,954,296098,955,228967,657,956,646,1571,137094,254904,708,97630,9331,138103,68734,389,667,691,2253
21736,Everest,76447420,68726,17700,18221,15557,92837,140420,27510,15089,78394,18085,41752,50081,68726,46060,15087,62043,17699,22716,13794,58731,143193
42807,The Newton Boys,76000000,10623,10569,8270,507,755,5282,13822,2337,9600,483,1969,2330,10623,10347,9400,5289,553,11045,12095,475,8987
617,Wild Things,67200000,389,93,819,1645,548,1592,1058,388,16825,796,595,638,389,1965,687,9061,1630,506,17124,553,9388
53092,Niagara, Niagara,168462,201088,76341,263472,245891,260346,281,357096,193893,8090,14556,241554,293970,201088,15069,101299,278,75656,277216,189,59967,72784
40688,Meet the Deedles,4562146,,,,,,,,,,,,,,,,,,,,,
1774,The Big One,720074,76341,135397,198663,201088,278,75656,277216,227159,10193,1573,268920,7191,76341,27578,575,257091,49529,644,769,161,230179
2157,Lost in Space,136159423,87101,157336,105,127585,13475,201088,11469,227719,766,673,122906,41154,87101,7551,206487,63,14337,251516,45612,4723,2454
795,City of Angels,198685114,193893,562,59967,298025,12485,8067,3580,14849,1023,86838,1373,281,193893,470,219814,488,9654,8090,12159,2017,1090
47881,My Giant,7985929,49051,16139,9638,16146,15158,81005,26787,653,1975,267935,168705,18724,49051,42518,18196,28339,103740,164331,343097,24740,118737
9469,He Got Game,21567853,201088,4507,15676,27451,14578,687,9451,7984,18555,10481,18392,48650,201088,11458,10388,11354,1919,10394,14390,8325,13441
16148,Zero Effect,1980338,12150,76341,2017,201088,263472,245891,16825,254470,22307,76757,260346,24428,12150,274854,357096,1771,4771,257211,109445,241554,293970
78149,An Alan Smithee Film: Burn, Hollywood, Burn,45779,,,,,,,,,,,,,,,,,,,,,
10622,一個好人,18814720,98566,201088,103,272,277216,562,24,300697,11841,680,604,2062,98566,807,9502,605,1372,27578,9053,255629,251516
9771,Major League: Back to the Minors,3572443,1375,287,7233,10390,1371,107,11107,70,10115,9390,1366,10759,1375,1374,864,9472,1367,87492,198185,11431,10158
76330,Wild Man Blues,425788,1538,657,10340,4922,594,151122,509,9352,364800,14139,638,7840,1538,9556,93,873,9684,254375,525,24420,827
78373,Dancer, Texas Pop. 81,565592,11069,9362,10829,10891,475,268920,162,164251,218784,76640,927,339530,11069,44264,49849,301,9982,310133,1368,59,10657
4415,Les Misérables,14096321,4412,4479,210577,201088,241251,861,4414,4416,9291,4681,708,617,4412,8247,764,710,50546,1368,335,9679,388
8656,Deep Impact,140464664,157336,286217,14161,62,602,95,817,75,4437,9087,50357,5551,157336,11935,10523,11123,9440,66,842,12559,7348
58680,Woo,8,157336,24420,263472,36630,17612,11801,1259,49584,179144,11931,12531,1643,157336,292431,1791,14313,12225,277216,4507,106646,270303
929,Godzilla,379014294,72559,714,502,49022,260,1682,165550,21846,2168,5003,2033,181069,72559,136130,,,,,,,
9452,Bulworth,29202884,9388,36027,4723,5125,27576,16995,8834,29720,3291,586,10608,15414,9388,65233,29004,283723,295801,221410,36022,291534,67832
1878,Fear and Loathing in Las Vegas,10680275,68718,84287,280122,102703,212757,162745,68077,,,,,,68718,,,,,,,,
9844,The Opposite of Sex,5879254,112160,27215,602,10938,52799,3033,20770,9261,11421,321,4369,17483,112160,16240,27104,398,10139,13193,14893,21060,4927
1965,A Perfect Murder,128038368,241251,201088,521,844,4507,16825,1259,617,4440,8209,38,638,241251,283227,27066,1213,1586,9769,11368,110143,36630
6068,Six Days Seven Nights,164000000,,,,,,,,,,,,,,,,,,,,,
15037,Can't Hardly Wait,25605015,9451,37725,18892,55721,41630,9611,84199,15992,17899,26626,179144,990,9451,19053,19913,14196,12620,10032,152584,10014,11355
16162,The Best Man,34573780,,,,,,,,,,,,,,,,,,,,,
37636,High Art,1929168,263472,979,14474,19053,63183,28734,37265,52371,106646,27066,13,39899,263472,10995,109729,36630,50270,17612,4507,43727,1024
21334,Bacheha-Ye aseman,900000,1892,1124,389,2454,11036,3176,2758,244772,152584,10012,9678,10588,1892,10570,11522,2539,2176,2517,11982,6643,10342
33680,Grand Hotel,2594000,201088,277216,844,65496,48650,120467,3021,255,27576,38050,11965,52229,201088,539,97630,310593,694,5,153,73134,16825
37410,Henry Fool,1334786,979,36915,44373,867,263472,12150,11826,245891,109729,10575,26579,23949,979,19053,15912,45007,260346,357096,66765,89728,85206
10674,Mulan,304320254,150689,109445,10020,812,38757,10144,11224,22,4523,10882,9479,408,150689,9325,10530,10198,326359,11970,2310,11360,11631
846,The X Files,189198313,201088,75656,602,679,27576,17654,601,1620,8834,787,14869,10153,201088,11544,840,10200,1272,841,11026,8836,860
3050,Doctor Dolittle,294456605,116149,6477,278927,243468,,,,,,,,,116149,,,,,,,,
1389,Out of Sight,77745568,269502,63804,63801,264534,269503,269754,269782,148920,216749,63506,86035,205920,269502,63803,86022,264629,63802,264630,198272,264634,264651
9464,Buffalo '66,2375097,76341,135397,198663,278,201088,265208,75656,28691,227159,10193,949,268920,76341,7191,646,27578,769,575,1429,257091,49529
95,Armageddon,553799566,602,157336,817,601,603,16869,563,14,192102,608,411,395,602,818,637,194,1597,1272,568,154,503
944,Lethal Weapon 4,285444603,13279,65379,37608,122751,137738,94944,72032,,,,,,13279,,,,,,,,
11551,Small Soldiers,54682547,602,201088,19995,49051,137113,277216,27576,1865,620,12,424,7191,602,68734,45612,824,110415,667,616,1369,252178
473,π,3221152,201088,15472,65754,284427,489,33613,2322,453,97,10429,638,860,201088,437,341390,9754,9989,73861,11525,5595,317144
544,There's Something About Mary,369884651,305464,303643,301962,,,,,,,,,,305464,,,,,,,,
887,The Best Years of Our Lives,23650000,13935,32041,857,35284,46614,43407,13752,8741,11589,1369,5925,12100,13935,203833,31935,43786,127560,10592,2016,50618,16564
34106,You Can't Take It with You,5000000,11801,1791,14313,36630,17612,103626,1259,32689,179144,11931,12531,24420,11801,1643,11027,292431,18835,10995,14365,8067,226
43266,How Green Was My Valley,6000000,26610,146233,161070,207068,71804,74626,250734,7978,10612,16003,146504,123016,26610,267973,38684,49020,9966,4507,931,47735,14536
11426,From Here to Eternity,30500000,676,253295,269503,269754,269782,148920,269502,216749,63506,86035,63804,205920,676,63803,86022,63802,264630,198272,63801,264634,264651
654,On the Waterfront,9600000,12150,15069,357096,76341,201088,27576,16825,263472,168259,8090,245891,26390,12150,260346,17494,36915,4639,189,136597,85206,948
1725,West Side Story,43656822,201088,17654,621,10935,4723,80585,964,17352,150093,347052,51935,20753,201088,32202,47212,2287,,,,,
10633,In the Heat of the Night,27379978,497,873,134,479,595,4982,1813,578,1541,9061,109491,39939,497,770,635,2024,9959,9516,1607,11048,1646
3116,Midnight Cowboy,44785053,979,263472,109729,50270,43727,26579,8443,121721,240832,106646,17494,201088,979,36630,15802,12093,277216,357096,19849,88368,193893
39929,Hello Mary Lou: Prom Night II,2683519,,,,,,,,,,,,,,,,,,,,,
1051,The French Connection,41158757,277216,2034,4836,7347,1538,253,4133,4982,434,13815,11455,12622,277216,1711,2252,1900,26390,11062,8064,10952,22023
1366,Rocky,117235147,1246,1367,1375,1371,1374,921,680,39254,70,8960,11036,27576,1246,16993,8456,1578,17487,17218,34155,214304,59965
9443,Chariots of Fire,58972904,4012,4982,145,2313,17771,760,1277,1986,2290,9524,939,5960,4012,8417,5600,8056,14242,,,,
606,Out of Africa,128499205,68718,238615,82693,117483,602,27576,10527,863,36630,9732,866,4507,68718,9388,858,83770,16,11665,17130,16825,47244
380,Rain Man,354825435,464,401,177,510,1023,9614,334,858,221,422,10333,451,464,338,842,55347,12530,1945,880,1126,313
403,Driving Miss Daisy,145793296,1677,26,68569,,,,,,,,,,1677,,,,,,,,
13820,Repo Man,2300000,263472,19995,59967,201088,101299,22825,97020,4723,357096,27576,14139,49529,263472,281,49049,9739,4771,948,588,8090,39899
13597,Labyrinth,12729917,49051,11186,197796,11932,11187,11249,321098,338440,351565,47360,255652,75301,49051,205092,18919,41077,156329,96712,,,
2108,The Breakfast Club,51525171,222935,241251,13342,308369,11355,227719,54768,210908,23943,57214,133805,9611,222935,76726,10206,64688,948,40264,37735,249164,218784
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,29999213,9424,7341,152584,17130,11355,121875,11376,36599,18892,44289,46420,9611,9424,156700,110143,129139,8193,15037,4507,36172,191386
10072,A Nightmare on Elm Street 3: Dream Warriors,44793222,150540,10131,10764,27205,16869,81188,10014,638,857,10160,604,11360,150540,11596,38,23629,24150,605,16028,360784,377
10131,A Nightmare on Elm Street 4: The Dream Master,72500000,81188,179826,10014,11360,638,10072,10160,321275,314422,5237,614,11596,81188,38084,3511,44289,236,359934,356055,28891,56790
10160,A Nightmare on Elm Street 5: The Dream Child,22168359,135397,150540,124905,27205,19742,9659,39256,39410,97974,7191,68726,339530,135397,81188,620,58,588,602,109414,604,38
11284,Freddy's Dead: The Final Nightmare,34872033,201088,56292,192102,81188,605,27576,691,467,4507,11360,44289,638,201088,5237,190289,86838,614,24056,9053,4723,9913
4488,Friday the 13th,59754601,39918,76341,263472,357096,245891,948,76929,40969,260346,48789,67740,85143,39918,3600,9378,241554,238636,59967,101299,15069,1433
9725,Friday the 13th Part 2,21722776,21407,13567,948,12521,9373,588,10781,357096,11494,47957,67740,67087,21407,54116,85683,76617,16337,74997,73861,15069,4488
9728,Friday the 13th Part 3,36690067,76617,10781,948,21407,4488,30497,12521,44247,85683,9725,16337,13567,76617,123109,30924,167575,39874,39867,298865,14240,320413
9730,Friday the 13th: The Final Chapter,32,21407,948,10781,293970,44247,39874,4488,31624,92380,63360,11357,238636,21407,867,10283,10281,2082,9373,8090,984,9411
9731,Friday the 13th: A New Beginning,21930418,10283,10781,293970,956,10281,948,2082,44247,92380,67087,63360,238636,10283,867,21407,27576,9373,8090,984,9411,4488
10225,Friday the 13th Part VI: Jason Lives,19472057,44247,67087,76341,21407,245891,12521,948,249070,260346,10781,105,293970,44247,201088,37724,241554,13567,101299,11376,36599,9373
10281,Friday the 13th Part VII: The New Blood,19170001,4488,10283,948,13570,2082,12521,44247,10781,956,92380,67087,3597,4488,238636,76726,10225,867,21407,9373,133805,123109
10283,Friday the 13th Part VIII: Jason Takes Manhattan,14000000,948,44247,67087,10781,293970,867,21407,10281,13570,2082,12521,36599,948,16825,39874,4488,956,40102,30670,92380,228550
948,Halloween,70000000,39918,263472,39899,73861,40102,9940,27760,41966,67087,357096,979,21407,39918,2017,15069,36630,241251,36349,26588,17494,9373
11281,Halloween II,25533818,10987,11675,11357,948,24150,2082,10676,11361,1632,10225,10283,10281,10987,13207,10285,10439,11470,82679,27646,11967,11811
10676,Halloween III: Season of the Witch,14400000,10987,11281,671,948,956,24150,2082,601,290637,9479,8839,238636,10987,361042,11675,4232,9495,11357,291336,253103,241848
11357,Halloween 4: The Return of Michael Myers,17768757,948,357096,39918,76341,67740,10781,263472,245891,21407,260346,123109,44247,948,76929,40969,273187,48789,298967,27760,54116,63959
11361,Halloween 5: The Revenge of Michael Myers,11642254,12521,21407,44247,9373,10781,4488,357096,67087,85683,10585,3597,11357,12521,948,3600,867,76617,2082,310133,769,13567
36599,Prom Night,14796236,39918,67087,263472,245891,357096,260346,948,11376,298865,40969,30670,298967,39918,133805,59967,293970,241554,3597,3600,21407,238636
10585,Child's Play,44196684,76341,39918,40969,9373,263472,10651,948,101299,76929,48789,67740,54116,76341,85143,201088,357096,3600,21407,39899,4723,59967
11186,Child's Play 2,35763605,11932,11187,11249,214756,250546,72105,10895,644,492,927,156329,134434,11932,250593,96712,10585,167032,9279,13597,338440,75301
