1,136.0
2,382.0
3,337.0
4,338.0
5,339.0
6,341.0
7,341.0
8,356.0
9,343.0
10,337.0
11,339.0
12,342.0
13,337.0
14,338.0
15,340.0
16,337.0
17,337.0
18,337.0
19,337.0
20,367.0
21,1.0
22,1.0
23,70.0
24,13.0
26,1.0
27,4.0
28,16.0
29,1.0
31,1.0
32,27.0
34,25.0
35,8.0
36,1.0
37,65.0
38,3.0
39,9.0
41,1.0
42,45.0
43,282.0
44,3.0
45,2.0
46,4.0
47,9.0
48,602.0
50,14.0
52,2.0
54,8.0
55,1.0
57,7.0
58,29.0
59,7.0
60,1.0
61,6.0
62,5.0
63,1.0
64,4.0
65,7.0
66,2.0
67,20.0
69,1.0
70,16.0
72,25.0
74,2.0
76,1.0
78,19.0
79,4.0
83,53.0
85,1.0
87,8.0
88,1.0
93,10.0
94,4.0
95,7.0
96,1.0
99,34.0
101,3.0
103,46.0
105,10.0
106,36.0
107,67.0
110,4.0
111,1.0
112,34.0
116,10.0
119,317.0
120,6.0
122,3.0
123,90.0
125,4.0
126,1.0
128,1.0
130,14.0
132,2.0
136,8.0
140,6.0
141,1.0
144,4.0
145,223.0
148,9.0
150,2.0
153,17.0
154,5.0
155,3.0
157,4.0
158,99.0
159,17.0
160,34.0
161,1.0
162,2.0
163,1.0
164,17.0
165,1.0
166,3.0
167,1.0
168,11.0
169,2.0
170,6.0
171,1.0
172,10.0
173,1.0
174,13.0
175,22.0
177,1.0
178,4.0
179,5.0
181,88.0
183,8.0
184,1.0
185,84.0
187,9.0
188,2.0
191,2.0
192,2.0
194,3.0
196,2.0
199,8.0
201,565.0
204,75.0
205,6.0
207,62.0
208,21.0
209,3.0
211,1.0
212,54.0
213,1.0
214,3.0
215,1.0
216,1.0
218,7.0
220,9.0
222,9.0
225,16.0
227,32.0
230,754.0
231,2.0
232,137.0
233,4.0
235,2.0
236,4.0
237,5.0
238,3.0
239,56.0
240,9.0
241,18.0
242,2.0
243,1.0
244,11.0
246,1.0
247,4.0
249,2.0
250,1.0
257,8.0
258,7.0
259,256.0
260,1.0
261,2.0
263,109.0
264,1.0
265,4.0
266,2.0
267,13.0
268,1.0
270,9.0
271,1.0
272,6.0
273,183.0
274,9.0
275,1.0
276,3.0
277,10.0
278,73.0
279,4.0
280,1.0
281,32.0
286,11.0
287,4.0
288,1.0
289,11.0
291,1.0
292,10.0
293,1.0
294,7.0
295,3.0
296,1.0
298,1.0
301,53.0
302,2.0
303,1.0
305,2.0
306,1.0
307,1.0
308,6.0
313,53.0
314,2.0
315,3.0
317,19.0
320,4.0
321,1.0
324,34.0
327,1.0
328,1.0
329,32.0
331,1.0
332,2.0
334,1.0
335,149.0
338,4.0
339,90.0
342,1.0
343,3.0
344,3.0
347,111.0
348,81.0
349,4.0
350,11.0
351,11.0
352,2.0
353,6.0
355,3.0
356,67.0
357,1.0
359,1.0
360,90.0
361,3.0
362,100.0
363,91.0
364,735.0
366,3.0
367,20.0
368,27.0
370,4.0
373,7.0
377,2.0
379,5.0
380,15.0
383,1.0
384,13.0
387,6.0
388,16.0
390,7.0
391,2.0
393,1.0
397,1.0
405,27.0
407,2.0
409,6.0
411,1.0
412,7.0
413,1.0
414,1.0
415,1.0
416,17.0
417,1.0
419,3.0
420,5.0
422,217.0
423,5.0
424,1.0
425,10.0
426,74.0
428,12.0
431,11.0
432,35.0
434,1.0
435,2.0
436,6.0
438,1.0
440,7.0
442,24.0
443,2.0
444,18.0
447,582.0
448,1.0
449,1.0
451,2.0
452,3.0
453,1.0
454,295.0
455,1.0
456,8.0
457,10.0
458,7.0
459,204.0
460,248.0
462,205.0
464,8.0
465,26.0
466,2.0
470,3.0
471,4.0
472,1.0
473,17.0
474,12.0
479,1.0
480,1.0
482,33.0
483,1.0
485,54.0
486,3.0
487,3.0
490,1.0
491,35.0
492,1.0
493,11.0
494,2.0
496,4.0
497,3.0
498,2.0
500,33.0
502,21.0
503,5.0
504,17.0
505,160.0
506,2.0
507,1.0
509,6.0
512,3.0
513,3.0
515,2.0
517,19.0
519,6.0
521,1.0
523,1.0
527,17.0
528,2.0
531,7.0
532,7.0
533,22.0
535,6.0
536,153.0
537,1.0
538,5.0
539,276.0
541,1.0
542,56.0
543,1.0
544,39.0
546,2.0
547,6.0
550,1.0
551,1.0
552,2.0
553,5.0
554,1.0
556,8.0
558,59.0
564,294.0
565,14.0
569,1.0
574,1.0
575,46.0
580,5.0
581,15.0
586,5.0
587,8.0
588,1642.0
589,4.0
590,1.0
593,3.0
594,7.0
595,151.0
596,119.0
598,22.0
599,44.0
603,5.0
605,21.0
608,23.0
609,10.0
610,8.0
612,2.0
615,2.0
616,68.0
619,61.0
626,912.0
627,54.0
628,111.0
630,192.0
631,21.0
632,6.0
633,21.0
635,64.0
638,117.0
639,1.0
640,48.0
641,15.0
645,3.0
647,1.0
648,12.0
650,23.0
653,3.0
656,58.0
661,1.0
662,4.0
663,1.0
665,4.0
667,7.0
668,6.0
671,4.0
673,1.0
679,1.0
680,1.0
688,2.0
690,7.0
691,582.0
692,3.0
694,11.0
695,29.0
696,30.0
697,112.0
700,55.0
703,22.0
709,934.0
712,1.0
715,3.0
718,10.0
719,18.0
722,16.0
724,2.0
725,1.0
726,1.0
728,18.0
731,3.0
732,4.0
733,6.0
737,3.0
741,1.0
742,7.0
743,16.0
745,2.0
746,4.0
748,3.0
749,1.0
750,7.0
753,29.0
754,1.0
760,8.0
762,3.0
764,2.0
765,21.0
766,5.0
767,5.0
780,2.0
782,11.0
783,974.0
784,18.0
786,84.0
788,17.0
794,1.0
800,1.0
801,6.0
804,2.0
805,2.0
808,12.0
809,9.0
813,132.0
819,5.0
822,1.0
824,18.0
828,6.0
829,1.0
831,1.0
835,3.0
836,4.0
837,133.0
838,16.0
839,6.0
841,27.0
842,7.0
843,127.0
847,1.0
849,15.0
850,3.0
851,3.0
854,68.0
857,24.0
858,8.0
861,4.0
864,6.0
865,1.0
868,2.0
869,3.0
873,9.0
876,1.0
879,43.0
880,39.0
881,48.0
882,10.0
884,4.0
886,13.0
888,11.0
889,6.0
891,5.0
892,1.0
896,6.0
897,7.0
898,2.0
899,20.0
900,31.0
902,1.0
903,60.0
904,5.0
905,61.0
906,54.0
907,49.0
908,78.0
909,2.0
910,2.0
911,3.0
912,12.0
913,54.0
914,2.0
915,1379.0
916,6.0
917,5.0
918,5.0
919,5.0
920,3.0
924,1.0
927,9.0
928,12.0
929,7.0
931,17.0
932,5.0
933,92.0
934,10.0
936,3.0
938,3.0
939,391.0
940,9.0
941,2.0
942,39.0
943,48.0
944,8.0
945,8.0
948,1.0
950,104.0
951,28.0
952,29.0
953,104.0
954,2.0
956,7.0
959,4.0
960,2.0
962,2.0
963,1.0
964,3.0
965,5.0
967,4.0
968,1.0
970,5.0
972,22.0
973,12.0
974,6.0
976,10.0
981,5.0
982,1.0
984,1.0
986,152.0
988,14.0
989,3.0
990,4.0
992,1.0
996,14.0
997,12.0
998,2.0
999,8.0
1000,1.0
1002,6.0
1003,8.0
1004,28.0
1005,2.0
1006,1149.0
1007,2.0
1008,3.0
1009,4.0
1010,2.0
1011,2.0
1012,2.0
1014,1.0
1015,3.0
1017,24.0
1018,3.0
1019,1.0
1020,1.0
1021,12.0
1022,37.0
1024,5.0
1025,2.0
1027,5.0
1028,8.0
1029,2.0
1030,26.0
1031,78.0
1032,139.0
1033,48.0
1034,3.0
1035,30.0
1036,5.0
1038,15.0
1040,10.0
1041,1.0
1043,2.0
1044,1.0
1045,1.0
1046,2.0
1047,11.0
1049,24.0
1050,1.0
1051,10.0
1053,1.0
1054,2.0
1055,7.0
1056,3.0
1059,4.0
1060,15.0
1063,15.0
1064,21.0
1066,7.0
1067,2.0
1068,4.0
1069,66.0
1071,205.0
1079,1.0
1080,7.0
1081,2.0
1083,57.0
1084,1.0
1088,1.0
1091,2.0
1094,86.0
1095,3.0
1096,1.0
1097,2.0
1099,2.0
1102,64.0
1104,6.0
1112,11.0
1114,1.0
1117,438.0
1118,222.0
1119,6.0
1124,17.0
1125,3.0
1126,5.0
1127,9.0
1128,1.0
1129,1.0
1131,4.0
1136,5.0
1140,10.0
1143,1.0
1144,13.0
1145,9.0
1147,4.0
1148,8.0
1149,5.0
1150,46.0
1151,15.0
1153,5.0
1154,6.0
1160,1.0
1161,41.0
1162,1.0
1163,5.0
1169,6.0
1170,32.0
1171,1.0
1175,12.0
1176,3.0
1177,15.0
1178,28.0
1180,96.0
1183,6.0
1184,38.0
1188,2.0
1189,1.0
1190,3.0
1191,6.0
1192,2.0
1193,1.0
1196,4.0
1197,6.0
1198,1.0
1199,2.0
1200,79.0
1201,1.0
1202,1.0
1203,2.0
1204,41.0
1207,7.0
1209,2.0
1210,9.0
1211,25.0
1212,1.0
1213,11.0
1214,95.0
1215,1.0
1216,2218.0
1217,10.0
1218,6.0
1220,16.0
1221,13.0
1222,1.0
1223,9.0
1224,7.0
1227,40.0
1228,44.0
1230,2.0
1231,1.0
1232,76.0
1233,18.0
1234,1.0
1235,61.0
1236,43.0
1237,19.0
1240,2.0
1243,2.0
1244,3.0
1245,5.0
1246,1.0
1247,11.0
1250,12.0
1251,4.0
1252,4.0
1253,6.0
1254,3.0
1255,22.0
1256,2.0
1259,58.0
1260,5.0
1261,4.0
1262,91.0
1263,10.0
1264,6.0
1265,3.0
1266,2.0
1267,1.0
1268,1.0
1269,2.0
1270,5.0
1271,8.0
1272,13.0
1273,5.0
1275,1.0
1277,4.0
1278,8.0
1281,1.0
1282,418.0
1283,1.0
1284,27.0
1286,136.0
1287,91.0
1288,7.0
1289,4.0
1291,1.0
1292,2.0
1293,11.0
1295,1.0
1296,2.0
1297,1.0
1299,18.0
1302,1.0
1303,8.0
1306,6.0
1307,14.0
1309,2.0
1310,4.0
1312,3.0
1315,1.0
1317,1.0
1318,6.0
1319,1.0
1320,13.0
1322,1.0
1325,1.0
1326,1.0
1327,1.0
1330,16.0
1331,9.0
1332,2.0
1334,2.0
1336,5.0
1340,16.0
1341,5.0
1343,27.0
1344,1.0
1346,25.0
1347,1.0
1350,2.0
1353,19.0
1355,2.0
1356,20.0
1359,11.0
1360,38.0
1363,191.0
1364,5.0
1365,1.0
1366,8.0
1367,2.0
1369,7.0
1370,2.0
1371,2.0
1372,7.0
1373,10.0
1374,48.0
1375,2.0
1376,52.0
1377,117.0
1378,1.0
1379,2.0
1381,23.0
1382,2.0
1383,3.0
1385,2.0
1387,2.0
1388,1.0
1389,2.0
1390,16.0
1391,6.0
1392,1.0
1393,10.0
1394,1.0
1396,133.0
1397,3.0
1398,37.0
1401,3.0
1404,1.0
1406,3.0
1407,9.0
1408,74.0
1409,19.0
1410,15.0
1411,1.0
1412,4.0
1413,4.0
1416,1.0
1417,1.0
1420,14.0
1422,20.0
1423,20.0
1427,2.0
1429,30.0
1431,1.0
1432,20.0
1437,29.0
1438,2.0
1440,1.0
1441,6.0
1445,46.0
1446,1.0
1453,2.0
1457,2.0
1459,10.0
1460,1.0
1463,2.0
1464,2.0
1466,1.0
1468,3.0
1474,37.0
1475,62.0
1476,1.0
1477,1.0
1479,32.0
1480,3.0
1482,6.0
1483,4.0
1484,2.0
1487,1.0
1488,2.0
